"Interval","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037"
899,0.00237942446708384,0.00275508543019097,0.00299404459850282,0.00299755868210114,0.00298269398769422,0.00295809153492084,0.00293348908214746,0.00290888662937408,0.0028842841766007,0.00285968172382731,0.00283507927105393,0.00281047681828055,0.00278587436550717,0.0027759620462847,0.00275124197595645,0.00278276455151189,0.00293353896556936,0.00387633105209424,0.00398815029537314,0.00401847320498763
900,0.00278564009031969,0.00323588887754446,0.00353638840358369,0.00353911438792668,0.0035219448545279,0.00349289707547246,0.00346384929641701,0.00343480151736157,0.00340575373830612,0.00337670595925068,0.00334765818019524,0.00331861040113979,0.00328956262208435,0.00327971536273231,0.00325051385326934,0.00328579033790257,0.00346286962507555,0.0046054219986885,0.00473457609256591,0.00478610940422981
901,0.00294867992979074,0.00343063458947966,0.00376159951233237,0.00376293776122118,0.00374524448620539,0.00371435652212871,0.00368346855805203,0.00365258059397535,0.00362169262989867,0.00359080466582199,0.00355991670174532,0.00352902873766864,0.00349814077359196,0.00348977346382885,0.00345870518627254,0.00349588050827717,0.00368127227798457,0.00491457418848375,0.0050548330099278,0.00511966605508935
902,0.00298072220012393,0.00347242889780089,0.00381580795892538,0.00381269929991611,0.00379490835381441,0.00376361120351423,0.00373231405321405,0.00370101690291387,0.00366971975261369,0.00363842260231351,0.00360712545201332,0.00357582830171314,0.00354453115141296,0.00353750867590988,0.00350601716824293,0.00354334535179948,0.00372773202883283,0.00499183933356256,0.00513509760929858,0.00520573899309684
903,0.00287469442315171,0.00335326006291429,0.00367775593279616,0.0036640722811213,0.00364686667322876,0.00361678797607443,0.00358670927892011,0.00355663058176579,0.00352655188461146,0.00349647318745714,0.00346639449030281,0.00343631579314849,0.00340623709599416,0.00340102817201801,0.00337075035260663,0.00340565317479907,0.00359297359779146,0.00481113730421706,0.00494333528853877,0.00501816334501671
904,0.00253435946455235,0.00294012076307756,0.00322011100658548,0.00320619338602474,0.00319136618590972,0.00316504265414381,0.0031387191223779,0.00311239559061199,0.00308607205884609,0.00305974852708018,0.00303342499531427,0.00300710146354836,0.00298077793178246,0.00297854109804549,0.00295202471361501,0.00298279639632664,0.00315211963197631,0.00423664060293133,0.0043493346387817,0.00442097174008981
905,0.00193493153543723,0.00221701999769232,0.00242806108738013,0.00241637995978319,0.00240545086175127,0.00238560809500393,0.0023657653282566,0.00234592256150927,0.00232607979476194,0.00230623702801461,0.00228639426126727,0.00226655149451994,0.00224670872777261,0.00224860348138714,0.00222858667075266,0.00225341762720936,0.00238581759608828,0.00323331134210436,0.0033084104702073,0.00337433776912987
906,0.00112716817174265,0.00128926504050406,0.00140576906355163,0.00139797407675792,0.00139207716924895,0.00138059289375021,0.00136910861825147,0.00135762434275273,0.00134614006725398,0.00133465579175524,0.0013231715162565,0.00131168724075776,0.00130020296525902,0.00130613374800451,0.00129451003676909,0.00131024480378052,0.00138750255635958,0.00189250753010131,0.00193270941514609,0.00198579680956171
907,0.000378024206179396,0.000441146896152889,0.000484382821550388,0.000481267374261442,0.000478825273810904,0.000474875791106659,0.000470926308402415,0.000466976825698171,0.000463027342993926,0.000459077860289682,0.000455128377585438,0.000451178894881193,0.000447229412176949,0.000454430568284059,0.000450391806582949,0.000452462139008286,0.000476713805251243,0.000662716741563813,0.00067982545175829,0.000711761295990882
908,3.82788434542694e-05,4.57255583889575e-05,4.99255570450935e-05,4.97907138557558e-05,4.9383409266612e-05,4.89761046774682e-05,4.85688000883244e-05,4.81614954991807e-05,4.77541909100369e-05,4.73468863208931e-05,4.69395817317493e-05,4.65322771426056e-05,4.61249725534618e-05,4.78788856394157e-05,4.74542769750369e-05,4.75348838753418e-05,4.90868247025218e-05,6.81339394652065e-05,6.93392484592085e-05,7.31214755506303e-05
909,3.42786788226978e-07,3.40042217044273e-07,3.37297645861568e-07,3.34553074678863e-07,3.31808503496158e-07,3.29063932313453e-07,3.26319361130748e-07,3.23574789948043e-07,3.20830218765338e-07,3.18085647582633e-07,3.15341076399928e-07,3.12596505217223e-07,3.09851934034518e-07,3.07107362851813e-07,3.04362791669107e-07,3.01618220486402e-07,3.64500599690213e-07,3.69931119612453e-07,3.66591434731186e-07,4.75847007866e-07
910,4.34335851635393e-07,4.30858276697372e-07,4.27380701759351e-07,4.2390312682133e-07,4.20425551883309e-07,4.16947976945287e-07,4.13470402007266e-07,4.09992827069245e-07,4.06515252131224e-07,4.03037677193203e-07,3.99560102255182e-07,3.9608252731716e-07,3.92604952379139e-07,3.89127377441118e-07,3.85649802503097e-07,3.82172227565076e-07,3.78694652627054e-07,6.05051973035142e-07,5.99734190749814e-07,5.94416408464486e-07
911,2.08862926579087e-07,2.07190632994841e-07,2.05518339410595e-07,2.03846045826349e-07,2.02173752242103e-07,2.00501458657857e-07,1.98829165073611e-07,1.97156871489365e-07,1.95484577905119e-07,1.93812284320873e-07,1.92139990736626e-07,1.9046769715238e-07,1.88795403568134e-07,1.87123109983888e-07,1.85450816399642e-07,1.83778522815396e-07,1.92149434463943e-07,3.02991780602908e-07,3.13098342934131e-07,3.10341955715269e-07
912,2.24523954735424e-07,2.41492091966067e-07,3.48922103374117e-07,3.46098411453357e-07,3.43274719532597e-07,3.40451027611838e-07,3.37627335691078e-07,3.34803643770319e-07,3.31979951849559e-07,3.29156259928799e-07,3.2633256800804e-07,3.2350887608728e-07,3.20685184166521e-07,3.17861492245761e-07,3.15037800325001e-07,3.12214108404242e-07,3.09390416483482e-07,4.21413625313261e-07,4.88639330890471e-07,4.8432787423651e-07
913,1.92445894170032e-07,1.90905042974009e-07,2.46787563425494e-07,2.44786942114528e-07,2.42786320803562e-07,2.40785699492596e-07,2.3878507818163e-07,2.36784456870664e-07,2.34783835559698e-07,2.32783214248731e-07,2.30782592937765e-07,2.28781971626799e-07,2.26781350315833e-07,2.24780729004867e-07,2.22780107693901e-07,3.35626229677954e-07,3.32706068137103e-07,4.69464378171275e-07,4.65425856891374e-07,4.61387335611474e-07
914,1.40975332697401e-07,1.39846588900583e-07,1.38717845103765e-07,1.37589101306947e-07,1.36460357510129e-07,1.35331613713311e-07,1.34202869916493e-07,1.33074126119675e-07,1.31945382322857e-07,1.30816638526039e-07,1.29687894729221e-07,1.28559150932403e-07,1.27430407135585e-07,1.26301663338767e-07,1.25172919541949e-07,1.24044175745131e-07,1.22915431948313e-07,2.50570227769295e-07,2.48410355911315e-07,2.46250484053336e-07
915,5.74232666771637e-08,1.0869619288632e-07,1.07822215460619e-07,1.06948238034917e-07,1.06074260609216e-07,1.05200283183514e-07,1.04326305757813e-07,1.03452328332111e-07,1.02578350906409e-07,1.01704373480708e-07,1.00830396055006e-07,9.99564186293048e-08,9.90824412036032e-08,9.82084637779017e-08,9.73344863522001e-08,9.64605089264985e-08,9.5586531500797e-08,1.52135820752259e-07,1.50802073211615e-07,1.49468325670971e-07
916,2.90708325417823e-07,4.0097525092307e-07,3.97746128767664e-07,3.94517006612257e-07,3.91287884456851e-07,3.88058762301444e-07,3.84829640146038e-07,3.81600517990631e-07,3.78371395835225e-07,3.75142273679818e-07,3.71913151524412e-07,3.68684029369005e-07,3.65454907213599e-07,3.62225785058192e-07,3.58996662902786e-07,3.55767540747379e-07,4.80145561240841e-07,4.95035799116226e-07,5.03392428985872e-07,4.98886167622292e-07
917,2.96462897161488e-07,4.03466708712114e-07,6.27658076395779e-07,6.22587584231321e-07,6.17517092066864e-07,6.12446599902406e-07,6.07376107737949e-07,6.02305615573492e-07,5.97235123409035e-07,5.92164631244577e-07,5.8709413908012e-07,5.82023646915662e-07,5.76953154751205e-07,5.71882662586748e-07,5.6681217042229e-07,5.61741678257833e-07,5.56671186093376e-07,6.65767814647252e-07,6.59783220843896e-07,6.5379862704054e-07
918,6.08234532213097e-07,6.03364576665041e-07,5.98494621116984e-07,5.93624665568928e-07,5.88754710020871e-07,5.83884754472815e-07,5.79014798924758e-07,5.74144843376702e-07,5.69274887828645e-07,5.64404932280588e-07,5.59534976732532e-07,5.54665021184475e-07,5.49795065636419e-07,5.44925110088362e-07,5.40055154540306e-07,5.35185198992249e-07,5.30315243444192e-07,8.33551685890173e-07,8.26214812540513e-07,8.18877939190853e-07
919,1.10617912996234e-05,1.28252315296796e-05,1.38583570226557e-05,1.37458600770078e-05,1.36333631313598e-05,1.35208661857119e-05,1.34083692400639e-05,1.32958722944159e-05,1.3183375348768e-05,1.307087840312e-05,1.29583814574721e-05,1.28458845118241e-05,1.27333875661762e-05,1.26208906205282e-05,1.25083936748802e-05,1.25490248805295e-05,1.27661977382928e-05,1.70785410700649e-05,1.85623041811933e-05,1.85964431754032e-05
920,0.00027125489590368,0.000311618598958625,0.000343109138568286,0.000343565662893548,0.000341253489533539,0.000338438861507598,0.000335624233481656,0.000332809605455715,0.000329994977429774,0.000327180349403832,0.000324365721377891,0.00032155109335195,0.000318736465326009,0.00031632901860294,0.000313511130388911,0.000315909841199275,0.000326111368685359,0.000432428970241215,0.000448195139177149,0.000448639176726264
921,0.000948732283538559,0.00107759077562267,0.00116730544753559,0.00116645960392903,0.00116040305286844,0.00115082932193005,0.00114125559099166,0.00113168186005327,0.00112210812911488,0.0011125343981765,0.00110296066723811,0.00109338693629972,0.00108381320536133,0.00107640066578865,0.00106680963077503,0.00107484316659452,0.00112772162136382,0.00148671780390783,0.00152457685715558,0.00152405253591008
922,0.00171709966216726,0.00196473474812917,0.00212592323183519,0.002125900763714,0.00211536298329538,0.00209791143813445,0.00208045989297351,0.00206300834781257,0.00204555680265164,0.0020281052574907,0.00201065371232977,0.00199320216716883,0.00197575062200789,0.00196672458376784,0.00194920557779186,0.00196927639653886,0.00207883831844268,0.00274649555236041,0.00282281875226402,0.00282569805386674
923,0.00233428545824755,0.00270210151675963,0.00293717174849939,0.00293975777221974,0.00292517570790831,0.00290104702940992,0.00287691835091153,0.00285278967241314,0.00282866099391475,0.00280453231541637,0.00278040363691798,0.00275627495841959,0.0027321462799212,0.00272248816176406,0.00269824362119671,0.00272963586380055,0.00287653683992829,0.00380251763769007,0.00391226610614707,0.00394018354752005
924,0.00274505667708652,0.00318906021410091,0.00348900186088656,0.00349120787039218,0.00347435992817846,0.00344570434219182,0.00341704875620517,0.00338839317021853,0.00335973758423189,0.00333108199824525,0.0033024264122586,0.00327377082627196,0.00324511524028532,0.00323528389444697,0.00320647758745719,0.00324119858236938,0.00341137895369334,0.00454347288306396,0.00467114253955458,0.00472062614949798
925,0.00293259343450412,0.00341680494580921,0.00374713651775388,0.00374803080980285,0.00373032918306627,0.00369956379202018,0.00366879840097409,0.00363803300992801,0.00360726761888192,0.00357650222783583,0.00354573683678975,0.00351497144574366,0.00348420605469757,0.00347536571545435,0.00344442477581892,0.00348090873418144,0.00366467525987446,0.00489463346296875,0.00503234280031555,0.00509508076577221
926,0.00294906863087984,0.00343815384791082,0.00377547712176573,0.00377240315193442,0.00375476127128719,0.00372379436309891,0.00369282745491064,0.00366186054672236,0.00363089363853409,0.00359992673034581,0.00356895982215753,0.00353799291396926,0.00350702600578098,0.00349995738221503,0.00346879912606437,0.00350512312924202,0.0036920119409423,0.00493647837536154,0.00507747062746989,0.00514611337413942
927,0.00279535462638454,0.00326105406261493,0.00357874546068957,0.00356550148674087,0.00354904181973635,0.00351976963781092,0.00349049745588548,0.00346122527396005,0.00343195309203462,0.00340268091010918,0.00337340872818375,0.00334413654625832,0.00331486436433288,0.00330989762407018,0.00328043083399427,0.00331488389817075,0.00349311968534899,0.00467717237652976,0.00480760090853496,0.0048795520306097
928,0.00246176811777198,0.00285570033559865,0.00312855277865721,0.0031148775160403,0.00310091630788515,0.00307533843010649,0.00304976055232783,0.00302418267454916,0.0029986047967705,0.00297302691899183,0.00294744904121318,0.00292187116343451,0.00289629328565585,0.00289420647057311,0.00286844050502015,0.00289842872957709,0.00306063697666309,0.00411411827519309,0.00422446193243712,0.00429382025017181
929,0.00185250871879559,0.00212526645231072,0.00232760612207325,0.00231676775153491,0.00230684274323224,0.00228781332889953,0.00226878391456682,0.00224975450023411,0.0022307250859014,0.00221169567156869,0.00219266625723598,0.00217363684290327,0.00215460742857056,0.00215593691691603,0.00213674449317893,0.00215904357517867,0.0022823987775944,0.00308575357581049,0.0031556420606178,0.00322039349399814
930,0.0010100777654176,0.00115778979788578,0.00125529242423108,0.00124847548445644,0.00124187692122079,0.00123163056952899,0.0012213842178372,0.00121113786614541,0.00120089151445362,0.00119064516276182,0.00118039881107003,0.00117015245937824,0.00115990610768644,0.00115789727400899,0.00114758496620435,0.00115797380514022,0.00121699228990503,0.00165298236754265,0.00167957713666086,0.00172768599010714
931,0.00036128117472263,0.00041991537586194,0.000461829023503314,0.000459534525019045,0.000457778650591733,0.000454002927921289,0.000450227205250845,0.000446451482580401,0.000442675759909958,0.000438900037239514,0.00043512431456907,0.000431348591898626,0.000427572869228182,0.000432598441486239,0.000428752248596359,0.000432071926399582,0.000462326116141888,0.000645457699042144,0.000658745607049093,0.000689425650770694
932,3.46388816318816e-05,3.80688806847378e-05,4.24039311075296e-05,4.22256189213529e-05,4.20096907433086e-05,4.16631257214747e-05,4.13165606996409e-05,4.09699956778069e-05,4.06234306559731e-05,4.02768656341392e-05,3.99303006123053e-05,3.95837355904714e-05,3.92371705686376e-05,3.96736381973526e-05,3.93208035830422e-05,3.98249138540517e-05,4.24330794423921e-05,6.06506483783925e-05,6.20340330543779e-05,6.43314449598046e-05
933,6.89505930681609e-07,8.75392923243465e-07,8.6833960894201e-07,8.61286294640555e-07,8.542329803391e-07,8.47179666037645e-07,8.4012635173619e-07,8.33073037434735e-07,8.2601972313328e-07,8.18966408831825e-07,8.1191309453037e-07,8.04859780228915e-07,7.9780646592746e-07,7.90753151626006e-07,7.83699837324551e-07,7.76646523023096e-07,8.75930841951364e-07,1.24483680464435e-06,1.2339150106394e-06,1.22299321663444e-06
934,3.94825065603607e-07,5.83071387782298e-07,6.50155362386678e-07,6.44886787523783e-07,6.39618212660887e-07,6.34349637797992e-07,6.29081062935097e-07,6.23812488072201e-07,6.18543913209306e-07,6.13275338346411e-07,6.08006763483515e-07,6.0273818862062e-07,5.97469613757725e-07,5.92201038894829e-07,5.86932464031934e-07,5.81663889169039e-07,5.76395314306143e-07,6.66830565612355e-07,6.73556211548751e-07,6.67419182024297e-07
935,3.05791423881904e-07,3.22483751136707e-07,4.34726534137763e-07,4.31205316718937e-07,4.27684099300111e-07,4.24162881881285e-07,4.20641664462459e-07,4.17120447043633e-07,4.13599229624807e-07,4.10078012205981e-07,4.06556794787155e-07,4.03035577368329e-07,3.99514359949503e-07,3.95993142530677e-07,3.92471925111851e-07,3.88950707693025e-07,3.85429490274199e-07,5.28073916061167e-07,5.98031256779213e-07,5.92742014282017e-07
936,1.89888158956206e-07,1.88367755136952e-07,2.96222902724425e-07,2.9382674630528e-07,2.91430589886135e-07,2.8903443346699e-07,2.86638277047845e-07,2.842421206287e-07,2.81845964209555e-07,2.7944980779041e-07,2.77053651371265e-07,2.74657494952121e-07,2.72261338532976e-07,2.69865182113831e-07,2.67469025694686e-07,2.74643230023629e-07,3.14705401349119e-07,3.88454967096795e-07,3.85028585049723e-07,3.81602203002652e-07
937,4.55879803200248e-07,4.52229643728588e-07,4.48579484256927e-07,4.44929324785267e-07,4.41279165313606e-07,4.37629005841946e-07,4.33978846370285e-07,4.30328686898625e-07,4.26678527426964e-07,4.23028367955304e-07,4.19378208483644e-07,4.15728049011983e-07,4.12077889540323e-07,4.08427730068662e-07,4.04777570597002e-07,4.01127411125341e-07,3.97477251653681e-07,6.13945227558776e-07,6.79499964495324e-07,6.73519128413068e-07
938,2.09421663821147e-07,2.07744855166651e-07,2.06068046512154e-07,2.04391237857658e-07,2.02714429203162e-07,2.01037620548666e-07,1.99360811894169e-07,1.97684003239673e-07,1.96007194585177e-07,1.9433038593068e-07,1.92653577276184e-07,1.90976768621688e-07,1.89299959967192e-07,1.87623151312695e-07,1.85946342658199e-07,1.84269534003703e-07,1.82592725349207e-07,1.8091591669471e-07,1.79239108040214e-07,1.77562299385718e-07
939,2.62590023163228e-07,2.6048750143934e-07,2.58384979715453e-07,2.56282457991565e-07,2.54179936267678e-07,2.5207741454379e-07,2.49974892819903e-07,2.47872371096015e-07,2.45769849372128e-07,2.4366732764824e-07,2.41564805924353e-07,2.39462284200465e-07,2.37359762476578e-07,2.3525724075269e-07,2.33154719028802e-07,2.31052197304915e-07,3.5655413565439e-07,5.06555289642114e-07,5.02205002911841e-07,4.97854716181568e-07
940,2.30027306999149e-07,3.40777576351915e-07,3.3803426793452e-07,4.11853565580912e-07,4.08497230343593e-07,4.05140895106274e-07,4.01784559868956e-07,3.98428224631637e-07,3.95071889394318e-07,3.91715554157e-07,3.88359218919681e-07,3.85002883682362e-07,3.81646548445044e-07,3.78290213207725e-07,3.74933877970406e-07,3.71577542733088e-07,4.41370227610962e-07,4.37428197959704e-07,4.46246608484096e-07,5.18765013759971e-07
941,4.32605037385452e-07,4.83828748611826e-07,4.79927057764285e-07,4.76025366916745e-07,4.72123676069205e-07,4.68221985221664e-07,4.64320294374124e-07,4.60418603526584e-07,4.56516912679043e-07,4.52615221831503e-07,4.48713530983963e-07,4.44811840136422e-07,4.40910149288882e-07,4.37008458441342e-07,4.33106767593801e-07,4.29205076746261e-07,4.25303385898721e-07,5.85464272373087e-07,5.80248952625711e-07,5.75033632878335e-07
942,5.16599995884733e-07,6.43820812062924e-07,6.38632694304168e-07,6.33444576545411e-07,6.28256458786655e-07,6.23068341027898e-07,6.17880223269142e-07,6.12692105510386e-07,6.07503987751629e-07,6.02315869992873e-07,5.97127752234117e-07,5.9193963447536e-07,5.86751516716604e-07,5.81563398957847e-07,5.76375281199091e-07,6.86030915080496e-07,6.79923257091855e-07,9.95792466903983e-07,1.09969863925331e-06,1.09011143965668e-06
943,1.33764466912282e-05,1.53245188253215e-05,1.6649659455536e-05,1.65910629370831e-05,1.64552909956871e-05,1.63195190542912e-05,1.61837471128952e-05,1.60479751714993e-05,1.59122032301033e-05,1.57764312887074e-05,1.56406593473114e-05,1.55048874059155e-05,1.53691154645195e-05,1.52333435231236e-05,1.50975715817276e-05,1.52353976147127e-05,1.63231153315961e-05,2.1937363967641e-05,2.28551281764612e-05,2.33506087794991e-05
944,0.00029855905793598,0.000341272841588585,0.000378481392520756,0.000377770429604482,0.000375297974330218,0.000372202488721529,0.000369107003112839,0.00036601151750415,0.000362916031895461,0.000359820546286771,0.000356725060678082,0.000353629575069392,0.000350534089460703,0.000348440874575307,0.000345337363888247,0.00034818556157741,0.00036123832364692,0.000474549115757715,0.000492784347778181,0.000495397118279668
945,0.000887927642546571,0.00101313977383576,0.00109726459661612,0.00109631556461821,0.00109009526652014,0.00108110148128896,0.00107210769605777,0.00106311391082659,0.00105412012559541,0.00104512634036423,0.00103613255513304,0.00102713876990186,0.00101814498467068,0.0010122832921808,0.00100326442857971,0.00101218286637627,0.00106361787922737,0.00140699017317014,0.00144455742398284,0.00144707904787814
946,0.00162390925067422,0.00185487457017551,0.00200930821360431,0.00200894413760214,0.00199817660927607,0.00198169128082684,0.00196520595237761,0.00194872062392838,0.00193223529547915,0.00191574996702992,0.00189926463858069,0.00188277931013146,0.00186629398168223,0.00185704378134453,0.00184050052186082,0.00185930749418678,0.00195606534841445,0.00259009129745254,0.00266517262847803,0.00267261067000608
947,0.00228506524738617,0.00265227502976563,0.00288364395671086,0.00288547016544536,0.00287195993771569,0.00284827022589339,0.00282458051407109,0.0028008908022488,0.0027772010904265,0.0027535113786042,0.00272982166678191,0.00270613195495961,0.00268244224313732,0.0026730348493036,0.00264923078011453,0.00268061235825407,0.00282322539286411,0.00372375747665552,0.00383175006760624,0.00385870985634332
948,0.00251297684823569,0.00292075411439074,0.00318182130258717,0.00318310497220812,0.00316777833933815,0.00314164920373184,0.00311552006812553,0.00308939093251922,0.00306326179691291,0.00303713266130659,0.00301100352570028,0.00298487439009398,0.00295874525448766,0.00295084484983281,0.00292456975811365,0.00295783540711938,0.00312013126407347,0.00416613311994592,0.00428575862539892,0.00432898870649496
949,0.00242939249410457,0.00283115343741414,0.00309997967791519,0.00310222207360865,0.00308881560850082,0.00306334049720156,0.00303786538590229,0.00301239027460303,0.00298691516330376,0.0029614400520045,0.00293596494070524,0.00291048982940597,0.00288501471810671,0.00287930304159939,0.00285366968578602,0.00288276295536796,0.00303942576333742,0.00407473418520047,0.00418798903349455,0.0042411812937021
950,0.00263800233866938,0.00307985651684742,0.0033779334582704,0.00337474698081682,0.0033599183977361,0.00333220722480733,0.00330449605187855,0.00327678487894978,0.003249073706021,0.00322136253309223,0.00319365136016345,0.00316594018723468,0.0031382290143059,0.00313400843206435,0.00310610917136128,0.00314286814375835,0.00330615127191693,0.00441966955573521,0.00454493442252674,0.00460901604310859
951,0.00245266176989823,0.00283724360357945,0.003101449705023,0.00308888682103545,0.00307190649929306,0.00304656556581411,0.00302122463233516,0.00299588369885621,0.00297054276537726,0.00294520183189831,0.00291986089841936,0.00289451996494041,0.00286917903146146,0.00286028149550044,0.00283480890057948,0.00285700596833442,0.00300026807392306,0.00403677564166327,0.00414593646332526,0.00419708078104456
952,0.00199684902351925,0.00230531112331408,0.00251380082126773,0.00250171000105048,0.00248733971502462,0.0024668195611639,0.00244629940730317,0.00242577925344245,0.00240525909958173,0.002384738945721,0.00236421879186028,0.00234369863799955,0.00232317848413883,0.00231831869550334,0.00229767314979308,0.00231594339655213,0.00242228641918493,0.00327752059105963,0.00336910445324838,0.00339439701346665
953,0.00132949889985622,0.00151239960053253,0.00163136707389883,0.00162263439837332,0.00161203474416955,0.0015987319643006,0.00158542918443165,0.0015721264045627,0.00155882362469376,0.00154552084482481,0.00153221806495586,0.00151891528508691,0.00150561250521797,0.00149898103477774,0.0014856248379809,0.00149417260993607,0.00155857903321855,0.00214145559552243,0.00218326646081588,0.00219358038525209
954,0.000656678996780682,0.000750398428969294,0.00080592400803129,0.00080257168041927,0.000797687327030701,0.000791104728806454,0.000784522130582208,0.000777939532357961,0.000771356934133715,0.000764774335909468,0.000758191737685222,0.000751609139460974,0.000745026541236728,0.000742954120250139,0.000736335409173228,0.000741895179483068,0.00077694276465054,0.00105930329016109,0.00107934130408129,0.00108764376180584
955,0.000278915071116676,0.000321972125271424,0.000352606394513118,0.000351859139648476,0.000350036937893826,0.00034714956585577,0.000344262193817715,0.00034137482177966,0.000338487449741604,0.000335600077703549,0.000332712705665493,0.000329825333627438,0.000326937961589382,0.00032718265393632,0.000324270203528359,0.000327365585108001,0.000347667960694531,0.000467053319283955,0.000477612785664185,0.000486654874382331
956,2.90170344579047e-05,3.43145822586788e-05,3.69925168141957e-05,3.67688046703213e-05,3.65277316668272e-05,3.62263660475595e-05,3.59250004282918e-05,3.56236348090241e-05,3.53222691897565e-05,3.50209035704889e-05,3.47195379512213e-05,3.44181723319536e-05,3.41168067126859e-05,3.40033648276906e-05,3.37004945062287e-05,3.38932474407924e-05,3.58311893183866e-05,4.75722868094535e-05,4.83384705250452e-05,4.88298714631164e-05
957,3.4510721127797e-07,4.19939970720101e-07,4.16555389061094e-07,4.13170807402087e-07,4.0978622574308e-07,4.06401644084073e-07,4.03017062425066e-07,3.99632480766059e-07,3.96247899107052e-07,3.92863317448045e-07,3.89478735789038e-07,3.86094154130031e-07,3.82709572471024e-07,3.79324990812016e-07,3.75940409153009e-07,3.72555827494002e-07,3.69171245834995e-07,4.44740651080937e-07,4.40723885513884e-07,4.36707119946831e-07
958,3.58944921790619e-07,4.70912921769904e-07,5.76492661432728e-07,5.71823296467609e-07,5.67153931502491e-07,5.62484566537372e-07,5.57815201572254e-07,5.53145836607136e-07,5.48476471642017e-07,5.43807106676899e-07,5.3913774171178e-07,5.34468376746662e-07,5.29799011781544e-07,5.25129646816425e-07,5.20460281851307e-07,6.30632936515643e-07,6.2504403132064e-07,8.06137018472073e-07,7.99053351486554e-07,7.91969684501035e-07
959,3.61612502252924e-07,4.36312956597459e-07,4.37353430528353e-07,4.33800195931905e-07,4.30246961335458e-07,4.26693726739011e-07,4.23140492142564e-07,4.19587257546117e-07,4.1603402294967e-07,4.12480788353222e-07,4.08927553756775e-07,4.05374319160328e-07,4.01821084563881e-07,3.98267849967434e-07,3.94714615370987e-07,3.9116138077454e-07,3.87608146178092e-07,5.58707253004653e-07,5.53755575630452e-07,5.48803898256252e-07
960,3.27417751838228e-07,3.24796112909177e-07,3.79595378824507e-07,3.76513969780514e-07,3.7343256073652e-07,3.70351151692527e-07,3.67269742648533e-07,3.6418833360454e-07,3.61106924560546e-07,3.58025515516553e-07,3.54944106472559e-07,3.51862697428566e-07,3.48781288384572e-07,3.45699879340579e-07,3.42618470296585e-07,3.39537061252592e-07,3.36455652208598e-07,4.59449469140873e-07,5.67948583251495e-07,5.62956177834031e-07
961,4.42652824244331e-07,4.39108493524899e-07,4.35564162805467e-07,4.32019832086036e-07,4.28475501366604e-07,4.24931170647172e-07,4.2138683992774e-07,4.17842509208308e-07,4.14298178488877e-07,4.10753847769445e-07,4.07209517050013e-07,4.03665186330581e-07,4.00120855611149e-07,3.96576524891717e-07,3.93032194172286e-07,3.89487863452854e-07,5.60422064714679e-07,5.94278571502097e-07,6.72752513008472e-07,7.79419984312376e-07
962,9.228779113531e-08,2.04138695147021e-07,3.15088089129433e-07,3.12546117951915e-07,3.10004146774396e-07,3.07462175596878e-07,3.04920204419359e-07,3.02378233241841e-07,2.99836262064322e-07,2.97294290886804e-07,2.94752319709285e-07,2.92210348531766e-07,2.89668377354248e-07,2.87126406176729e-07,2.84584434999211e-07,2.82042463821692e-07,2.79500492644174e-07,3.69246312601965e-07,3.65965390305526e-07,3.62684468009088e-07
963,2.81349187228791e-07,2.97861372536441e-07,2.95458347469454e-07,2.93055322402467e-07,2.9065229733548e-07,2.88249272268493e-07,2.85846247201506e-07,2.83443222134518e-07,2.81040197067531e-07,2.78637172000544e-07,2.76234146933557e-07,2.73831121866569e-07,2.71428096799582e-07,2.69025071732595e-07,2.66622046665608e-07,2.64219021598621e-07,2.61815996531633e-07,4.11033803481562e-07,4.07416744908452e-07,4.03799686335342e-07
964,1.33981682674644e-07,2.47750328032331e-07,2.4575799086758e-07,2.43765653702829e-07,2.41773316538078e-07,2.39780979373327e-07,2.37788642208576e-07,2.35796305043825e-07,2.33803967879074e-07,2.31811630714323e-07,2.29819293549572e-07,2.27826956384821e-07,2.2583461922007e-07,2.23842282055319e-07,2.21849944890568e-07,2.19857607725817e-07,2.17865270561066e-07,2.15872933396316e-07,2.13880596231565e-07,2.11888259066814e-07
965,8.44421212037011e-08,8.37659886817268e-08,8.30898561597525e-08,8.24137236377782e-08,8.17375911158039e-08,8.10614585938296e-08,8.03853260718553e-08,7.9709193549881e-08,7.90330610279067e-08,7.83569285059324e-08,7.76807959839581e-08,7.70046634619837e-08,7.63285309400094e-08,7.56523984180351e-08,7.49762658960608e-08,7.43001333740865e-08,7.36240008521122e-08,7.29478683301379e-08,7.22717358081636e-08,7.15956032861893e-08
966,2.534065787812e-07,2.51377537279542e-07,2.49348495777884e-07,2.47319454276226e-07,2.45290412774568e-07,2.4326137127291e-07,2.41232329771251e-07,2.39203288269593e-07,2.37174246767935e-07,2.35145205266277e-07,2.33116163764619e-07,2.31087122262961e-07,2.29058080761303e-07,2.27029039259644e-07,2.24999997757986e-07,2.22970956256328e-07,2.2094191475467e-07,2.28482971575236e-07,2.26377301721087e-07,2.24271631866939e-07
