"Start","Finish","GridLoad_MWh"
2012-11-13 18:00:00,2012-11-13 19:00:00,2327.16
2012-11-13 19:00:00,2012-11-13 20:00:00,2333.82
2012-11-13 20:00:00,2012-11-13 21:00:00,2198.128
2012-11-13 21:00:00,2012-11-13 22:00:00,2021.173
2012-11-13 22:00:00,2012-11-13 23:00:00,1836.549
2012-11-13 23:00:00,2012-11-14 00:00:00,1683.107
2012-11-14 00:00:00,2012-11-14 01:00:00,1592.058
2012-11-14 01:00:00,2012-11-14 02:00:00,1542.689
2012-11-14 02:00:00,2012-11-14 03:00:00,1521.952
2012-11-14 03:00:00,2012-11-14 04:00:00,1514.652
2012-11-14 04:00:00,2012-11-14 05:00:00,1550.537
2012-11-14 05:00:00,2012-11-14 06:00:00,1605.738
2012-11-14 06:00:00,2012-11-14 07:00:00,1834.266
2012-11-14 07:00:00,2012-11-14 08:00:00,2049.504
2012-11-14 08:00:00,2012-11-14 09:00:00,2075.016
2012-11-14 09:00:00,2012-11-14 10:00:00,2095.644
2012-11-14 10:00:00,2012-11-14 11:00:00,2087.681
2012-11-14 11:00:00,2012-11-14 12:00:00,2111.767
2012-11-14 12:00:00,2012-11-14 13:00:00,2111.065
2012-11-14 13:00:00,2012-11-14 14:00:00,2137.309
2012-11-14 14:00:00,2012-11-14 15:00:00,2164.791
2012-11-14 15:00:00,2012-11-14 16:00:00,2195.699
2012-11-14 16:00:00,2012-11-14 17:00:00,2218.144
2012-11-14 17:00:00,2012-11-14 18:00:00,2227.984
2012-11-14 18:00:00,2012-11-14 19:00:00,2199.485
2012-11-14 19:00:00,2012-11-14 20:00:00,2255.375
2012-11-14 20:00:00,2012-11-14 21:00:00,2162.963
2012-11-14 21:00:00,2012-11-14 22:00:00,1997.877
2012-11-14 22:00:00,2012-11-14 23:00:00,1804.686
2012-11-14 23:00:00,2012-11-15 00:00:00,1659.133
2012-11-15 00:00:00,2012-11-15 01:00:00,1570.961
2012-11-15 01:00:00,2012-11-15 02:00:00,1520.743
2012-11-15 02:00:00,2012-11-15 03:00:00,1516.197
2012-11-15 03:00:00,2012-11-15 04:00:00,1516.054
2012-11-15 04:00:00,2012-11-15 05:00:00,1536.868
2012-11-15 05:00:00,2012-11-15 06:00:00,1591.295
2012-11-15 06:00:00,2012-11-15 07:00:00,1815.998
2012-11-15 07:00:00,2012-11-15 08:00:00,2013.4
2012-11-15 08:00:00,2012-11-15 09:00:00,2081.998
2012-11-15 09:00:00,2012-11-15 10:00:00,2094.766
2012-11-15 10:00:00,2012-11-15 11:00:00,2071.815
2012-11-15 11:00:00,2012-11-15 12:00:00,2110.41
2012-11-15 12:00:00,2012-11-15 13:00:00,2087.12
2012-11-15 13:00:00,2012-11-15 14:00:00,2065.661
2012-11-15 14:00:00,2012-11-15 15:00:00,2106.216
2012-11-15 15:00:00,2012-11-15 16:00:00,2156.127
2012-11-15 16:00:00,2012-11-15 17:00:00,2187.445
2012-11-15 17:00:00,2012-11-15 18:00:00,2195.083
2012-11-15 18:00:00,2012-11-15 19:00:00,2221.469
2012-11-15 19:00:00,2012-11-15 20:00:00,2272.728
2012-11-15 20:00:00,2012-11-15 21:00:00,2169.388
2012-11-15 21:00:00,2012-11-15 22:00:00,1975.831
2012-11-15 22:00:00,2012-11-15 23:00:00,1792.167
2012-11-15 23:00:00,2012-11-16 00:00:00,1662.071
2012-11-16 00:00:00,2012-11-16 01:00:00,1589.707
2012-11-16 01:00:00,2012-11-16 02:00:00,1560.069
2012-11-16 02:00:00,2012-11-16 03:00:00,1534.648
2012-11-16 03:00:00,2012-11-16 04:00:00,1524.825
2012-11-16 04:00:00,2012-11-16 05:00:00,1550.037
2012-11-16 05:00:00,2012-11-16 06:00:00,1620.911
2012-11-16 06:00:00,2012-11-16 07:00:00,1839.234
2012-11-16 07:00:00,2012-11-16 08:00:00,2051.766
2012-11-16 08:00:00,2012-11-16 09:00:00,2110.174
2012-11-16 09:00:00,2012-11-16 10:00:00,2136.386
2012-11-16 10:00:00,2012-11-16 11:00:00,2176.941
2012-11-16 11:00:00,2012-11-16 12:00:00,2209.447
2012-11-16 12:00:00,2012-11-16 13:00:00,2219.925
2012-11-16 13:00:00,2012-11-16 14:00:00,2235.517
2012-11-16 14:00:00,2012-11-16 15:00:00,2253.881
2012-11-16 15:00:00,2012-11-16 16:00:00,2272.337
2012-11-16 16:00:00,2012-11-16 17:00:00,2327.713
2012-11-16 17:00:00,2012-11-16 18:00:00,2283.683
2012-11-16 18:00:00,2012-11-16 19:00:00,2234.918
2012-11-16 19:00:00,2012-11-16 20:00:00,2263.11
2012-11-16 20:00:00,2012-11-16 21:00:00,2175.684
2012-11-16 21:00:00,2012-11-16 22:00:00,2004.196
2012-11-16 22:00:00,2012-11-16 23:00:00,1855.202
2012-11-16 23:00:00,2012-11-17 00:00:00,1743.678
2012-11-17 00:00:00,2012-11-17 01:00:00,1642.05
2012-11-17 01:00:00,2012-11-17 02:00:00,1576.629
2012-11-17 02:00:00,2012-11-17 03:00:00,1547.535
2012-11-17 03:00:00,2012-11-17 04:00:00,1528.989
2012-11-17 04:00:00,2012-11-17 05:00:00,1530.484
2012-11-17 05:00:00,2012-11-17 06:00:00,1534.85
2012-11-17 06:00:00,2012-11-17 07:00:00,1618.772
2012-11-17 07:00:00,2012-11-17 08:00:00,1761.759
2012-11-17 08:00:00,2012-11-17 09:00:00,1906.038
2012-11-17 09:00:00,2012-11-17 10:00:00,1992.303
2012-11-17 10:00:00,2012-11-17 11:00:00,2035.75
2012-11-17 11:00:00,2012-11-17 12:00:00,2087.165
2012-11-17 12:00:00,2012-11-17 13:00:00,2117.565
2012-11-17 13:00:00,2012-11-17 14:00:00,2136.755
2012-11-17 14:00:00,2012-11-17 15:00:00,2189.009
2012-11-17 15:00:00,2012-11-17 16:00:00,2217.325
2012-11-17 16:00:00,2012-11-17 17:00:00,2244.306
2012-11-17 17:00:00,2012-11-17 18:00:00,2221.797
2012-11-17 18:00:00,2012-11-17 19:00:00,2190.181
2012-11-17 19:00:00,2012-11-17 20:00:00,2193.591
2012-11-17 20:00:00,2012-11-17 21:00:00,2094.995
2012-11-17 21:00:00,2012-11-17 22:00:00,1979.379
2012-11-17 22:00:00,2012-11-17 23:00:00,1838.958
2012-11-17 23:00:00,2012-11-18 00:00:00,1730.022
2012-11-18 00:00:00,2012-11-18 01:00:00,1645.665
2012-11-18 01:00:00,2012-11-18 02:00:00,1557.619
2012-11-18 02:00:00,2012-11-18 03:00:00,1521.211
2012-11-18 03:00:00,2012-11-18 04:00:00,1506.95
2012-11-18 04:00:00,2012-11-18 05:00:00,1494.644
2012-11-18 05:00:00,2012-11-18 06:00:00,1467.224
2012-11-18 06:00:00,2012-11-18 07:00:00,1508.69
2012-11-18 07:00:00,2012-11-18 08:00:00,1590.809
2012-11-18 08:00:00,2012-11-18 09:00:00,1695.123
2012-11-18 09:00:00,2012-11-18 10:00:00,1763.886
2012-11-18 10:00:00,2012-11-18 11:00:00,1810.576
2012-11-18 11:00:00,2012-11-18 12:00:00,1848.449
2012-11-18 12:00:00,2012-11-18 13:00:00,1823.419
2012-11-18 13:00:00,2012-11-18 14:00:00,1831.057
2012-11-18 14:00:00,2012-11-18 15:00:00,1865.818
2012-11-18 15:00:00,2012-11-18 16:00:00,1882.476
2012-11-18 16:00:00,2012-11-18 17:00:00,1959.009
2012-11-18 17:00:00,2012-11-18 18:00:00,2001.995
2012-11-18 18:00:00,2012-11-18 19:00:00,2057.594
2012-11-18 19:00:00,2012-11-18 20:00:00,2117.276
2012-11-18 20:00:00,2012-11-18 21:00:00,2035.208
2012-11-18 21:00:00,2012-11-18 22:00:00,1880.832
2012-11-18 22:00:00,2012-11-18 23:00:00,1725.679
2012-11-18 23:00:00,2012-11-19 00:00:00,1619.83
2012-11-19 00:00:00,2012-11-19 01:00:00,1568.058
2012-11-19 01:00:00,2012-11-19 02:00:00,1526.58
2012-11-19 02:00:00,2012-11-19 03:00:00,1502.728
2012-11-19 03:00:00,2012-11-19 04:00:00,1495.807
2012-11-19 04:00:00,2012-11-19 05:00:00,1500.974
2012-11-19 05:00:00,2012-11-19 06:00:00,1589.223
2012-11-19 06:00:00,2012-11-19 07:00:00,1813.344
2012-11-19 07:00:00,2012-11-19 08:00:00,2051.996
2012-11-19 08:00:00,2012-11-19 09:00:00,2161.398
2012-11-19 09:00:00,2012-11-19 10:00:00,2207.764
2012-11-19 10:00:00,2012-11-19 11:00:00,2220.931
2012-11-19 11:00:00,2012-11-19 12:00:00,2223.917
2012-11-19 12:00:00,2012-11-19 13:00:00,2211.748
2012-11-19 13:00:00,2012-11-19 14:00:00,2209.914
2012-11-19 14:00:00,2012-11-19 15:00:00,2240.883
2012-11-19 15:00:00,2012-11-19 16:00:00,2291.862
2012-11-19 16:00:00,2012-11-19 17:00:00,2331.512
2012-11-19 17:00:00,2012-11-19 18:00:00,2330.461
2012-11-19 18:00:00,2012-11-19 19:00:00,2333.398
2012-11-19 19:00:00,2012-11-19 20:00:00,2352.329
2012-11-19 20:00:00,2012-11-19 21:00:00,2229.595
2012-11-19 21:00:00,2012-11-19 22:00:00,2063.873
2012-11-19 22:00:00,2012-11-19 23:00:00,1877.812
2012-11-19 23:00:00,2012-11-20 00:00:00,1725.074
2012-11-20 00:00:00,2012-11-20 01:00:00,1635.271
2012-11-20 01:00:00,2012-11-20 02:00:00,1573.748
2012-11-20 02:00:00,2012-11-20 03:00:00,1554.877
2012-11-20 03:00:00,2012-11-20 04:00:00,1541.136
2012-11-20 04:00:00,2012-11-20 05:00:00,1574.891
2012-11-20 05:00:00,2012-11-20 06:00:00,1645.716
2012-11-20 06:00:00,2012-11-20 07:00:00,1866.93
2012-11-20 07:00:00,2012-11-20 08:00:00,2060.796
2012-11-20 08:00:00,2012-11-20 09:00:00,2132.02
2012-11-20 09:00:00,2012-11-20 10:00:00,2143.119
2012-11-20 10:00:00,2012-11-20 11:00:00,2145.006
2012-11-20 11:00:00,2012-11-20 12:00:00,2178.749
2012-11-20 12:00:00,2012-11-20 13:00:00,2199.788
2012-11-20 13:00:00,2012-11-20 14:00:00,2213.9
2012-11-20 14:00:00,2012-11-20 15:00:00,2217.386
2012-11-20 15:00:00,2012-11-20 16:00:00,2220.883
2012-11-20 16:00:00,2012-11-20 17:00:00,2220.939
2012-11-20 17:00:00,2012-11-20 18:00:00,2167.119
2012-11-20 18:00:00,2012-11-20 19:00:00,2156.238
2012-11-20 19:00:00,2012-11-20 20:00:00,2264.83
2012-11-20 20:00:00,2012-11-20 21:00:00,2202.191
2012-11-20 21:00:00,2012-11-20 22:00:00,2068.833
2012-11-20 22:00:00,2012-11-20 23:00:00,1884.138
2012-11-20 23:00:00,2012-11-21 00:00:00,1734.874
2012-11-21 00:00:00,2012-11-21 01:00:00,1657.15
2012-11-21 01:00:00,2012-11-21 02:00:00,1613.313
2012-11-21 02:00:00,2012-11-21 03:00:00,1597.509
2012-11-21 03:00:00,2012-11-21 04:00:00,1592.369
2012-11-21 04:00:00,2012-11-21 05:00:00,1615.1
2012-11-21 05:00:00,2012-11-21 06:00:00,1689.171
2012-11-21 06:00:00,2012-11-21 07:00:00,1920.138
2012-11-21 07:00:00,2012-11-21 08:00:00,2138.516
2012-11-21 08:00:00,2012-11-21 09:00:00,2219.165
2012-11-21 09:00:00,2012-11-21 10:00:00,2273.703
2012-11-21 10:00:00,2012-11-21 11:00:00,2336.23
2012-11-21 11:00:00,2012-11-21 12:00:00,2402.42
2012-11-21 12:00:00,2012-11-21 13:00:00,2478.637
2012-11-21 13:00:00,2012-11-21 14:00:00,2590.84
2012-11-21 14:00:00,2012-11-21 15:00:00,2639.759
2012-11-21 15:00:00,2012-11-21 16:00:00,2666.072
2012-11-21 16:00:00,2012-11-21 17:00:00,2663.183
2012-11-21 17:00:00,2012-11-21 18:00:00,2574.063
2012-11-21 18:00:00,2012-11-21 19:00:00,2491.35
2012-11-21 19:00:00,2012-11-21 20:00:00,2472.848
2012-11-21 20:00:00,2012-11-21 21:00:00,2363.339
2012-11-21 21:00:00,2012-11-21 22:00:00,2196.202
2012-11-21 22:00:00,2012-11-21 23:00:00,1988.163
2012-11-21 23:00:00,2012-11-22 00:00:00,1841.193
2012-11-22 00:00:00,2012-11-22 01:00:00,1744.276
2012-11-22 01:00:00,2012-11-22 02:00:00,1688.218
2012-11-22 02:00:00,2012-11-22 03:00:00,1663.814
2012-11-22 03:00:00,2012-11-22 04:00:00,1638.306
2012-11-22 04:00:00,2012-11-22 05:00:00,1672.999
2012-11-22 05:00:00,2012-11-22 06:00:00,1758.85
2012-11-22 06:00:00,2012-11-22 07:00:00,2022.132
2012-11-22 07:00:00,2012-11-22 08:00:00,2306.416
2012-11-22 08:00:00,2012-11-22 09:00:00,2464.785
2012-11-22 09:00:00,2012-11-22 10:00:00,2558.19
2012-11-22 10:00:00,2012-11-22 11:00:00,2606.256
2012-11-22 11:00:00,2012-11-22 12:00:00,2640.931
2012-11-22 12:00:00,2012-11-22 13:00:00,2630.828
2012-11-22 13:00:00,2012-11-22 14:00:00,2620.803
2012-11-22 14:00:00,2012-11-22 15:00:00,2660.014
2012-11-22 15:00:00,2012-11-22 16:00:00,2681.421
2012-11-22 16:00:00,2012-11-22 17:00:00,2679.552
2012-11-22 17:00:00,2012-11-22 18:00:00,2608.336
2012-11-22 18:00:00,2012-11-22 19:00:00,2512.388
2012-11-22 19:00:00,2012-11-22 20:00:00,2499.024
2012-11-22 20:00:00,2012-11-22 21:00:00,2388.658
2012-11-22 21:00:00,2012-11-22 22:00:00,2192.759
2012-11-22 22:00:00,2012-11-22 23:00:00,1983.209
2012-11-22 23:00:00,2012-11-23 00:00:00,1818.27
2012-11-23 00:00:00,2012-11-23 01:00:00,1723.122
2012-11-23 01:00:00,2012-11-23 02:00:00,1661.804
2012-11-23 02:00:00,2012-11-23 03:00:00,1643.652
2012-11-23 03:00:00,2012-11-23 04:00:00,1632.394
2012-11-23 04:00:00,2012-11-23 05:00:00,1670.637
2012-11-23 05:00:00,2012-11-23 06:00:00,1740.446
2012-11-23 06:00:00,2012-11-23 07:00:00,1967.982
2012-11-23 07:00:00,2012-11-23 08:00:00,2194.771
2012-11-23 08:00:00,2012-11-23 09:00:00,2290.936
2012-11-23 09:00:00,2012-11-23 10:00:00,2297.746
2012-11-23 10:00:00,2012-11-23 11:00:00,2275.473
2012-11-23 11:00:00,2012-11-23 12:00:00,2273.412
2012-11-23 12:00:00,2012-11-23 13:00:00,2288.273
2012-11-23 13:00:00,2012-11-23 14:00:00,2287.467
2012-11-23 14:00:00,2012-11-23 15:00:00,2293.317
2012-11-23 15:00:00,2012-11-23 16:00:00,2266.511
2012-11-23 16:00:00,2012-11-23 17:00:00,2261.535
2012-11-23 17:00:00,2012-11-23 18:00:00,2239.828
2012-11-23 18:00:00,2012-11-23 19:00:00,2221.474
2012-11-23 19:00:00,2012-11-23 20:00:00,2252.429
2012-11-23 20:00:00,2012-11-23 21:00:00,2137.253
2012-11-23 21:00:00,2012-11-23 22:00:00,2011.509
2012-11-23 22:00:00,2012-11-23 23:00:00,1880.733
2012-11-23 23:00:00,2012-11-24 00:00:00,1750.144
2012-11-24 00:00:00,2012-11-24 01:00:00,1656.189
2012-11-24 01:00:00,2012-11-24 02:00:00,1600.365
2012-11-24 02:00:00,2012-11-24 03:00:00,1579.221
2012-11-24 03:00:00,2012-11-24 04:00:00,1563.304
2012-11-24 04:00:00,2012-11-24 05:00:00,1575.177
2012-11-24 05:00:00,2012-11-24 06:00:00,1579.943
2012-11-24 06:00:00,2012-11-24 07:00:00,1671.853
2012-11-24 07:00:00,2012-11-24 08:00:00,1798.187
2012-11-24 08:00:00,2012-11-24 09:00:00,1933.285
2012-11-24 09:00:00,2012-11-24 10:00:00,1967.547
2012-11-24 10:00:00,2012-11-24 11:00:00,1978.442
2012-11-24 11:00:00,2012-11-24 12:00:00,1965.821
2012-11-24 12:00:00,2012-11-24 13:00:00,1949.889
2012-11-24 13:00:00,2012-11-24 14:00:00,1949.749
2012-11-24 14:00:00,2012-11-24 15:00:00,1982.496
2012-11-24 15:00:00,2012-11-24 16:00:00,2033.334
2012-11-24 16:00:00,2012-11-24 17:00:00,2093.441
2012-11-24 17:00:00,2012-11-24 18:00:00,2119.099
2012-11-24 18:00:00,2012-11-24 19:00:00,2131.119
2012-11-24 19:00:00,2012-11-24 20:00:00,2102.468
2012-11-24 20:00:00,2012-11-24 21:00:00,2038.03
2012-11-24 21:00:00,2012-11-24 22:00:00,1942.577
2012-11-24 22:00:00,2012-11-24 23:00:00,1818.667
2012-11-24 23:00:00,2012-11-25 00:00:00,1702.789
2012-11-25 00:00:00,2012-11-25 01:00:00,1624.833
2012-11-25 01:00:00,2012-11-25 02:00:00,1551.572
2012-11-25 02:00:00,2012-11-25 03:00:00,1511.15
2012-11-25 03:00:00,2012-11-25 04:00:00,1489.773
2012-11-25 04:00:00,2012-11-25 05:00:00,1496.939
2012-11-25 05:00:00,2012-11-25 06:00:00,1488.323
2012-11-25 06:00:00,2012-11-25 07:00:00,1538.904
2012-11-25 07:00:00,2012-11-25 08:00:00,1622.033
2012-11-25 08:00:00,2012-11-25 09:00:00,1708.902
2012-11-25 09:00:00,2012-11-25 10:00:00,1770.977
2012-11-25 10:00:00,2012-11-25 11:00:00,1800.232
2012-11-25 11:00:00,2012-11-25 12:00:00,1841.124
2012-11-25 12:00:00,2012-11-25 13:00:00,1883.748
2012-11-25 13:00:00,2012-11-25 14:00:00,1874.64
2012-11-25 14:00:00,2012-11-25 15:00:00,1900.701
2012-11-25 15:00:00,2012-11-25 16:00:00,1938.587
2012-11-25 16:00:00,2012-11-25 17:00:00,2001.261
2012-11-25 17:00:00,2012-11-25 18:00:00,2050.008
2012-11-25 18:00:00,2012-11-25 19:00:00,2090.968
2012-11-25 19:00:00,2012-11-25 20:00:00,2142.013
2012-11-25 20:00:00,2012-11-25 21:00:00,2088.994
2012-11-25 21:00:00,2012-11-25 22:00:00,1957.529
2012-11-25 22:00:00,2012-11-25 23:00:00,1801.404
2012-11-25 23:00:00,2012-11-26 00:00:00,1662.886
2012-11-26 00:00:00,2012-11-26 01:00:00,1609.222
2012-11-26 01:00:00,2012-11-26 02:00:00,1563.337
2012-11-26 02:00:00,2012-11-26 03:00:00,1547.156
2012-11-26 03:00:00,2012-11-26 04:00:00,1542.34
2012-11-26 04:00:00,2012-11-26 05:00:00,1584.369
2012-11-26 05:00:00,2012-11-26 06:00:00,1662.522
2012-11-26 06:00:00,2012-11-26 07:00:00,1884.245
2012-11-26 07:00:00,2012-11-26 08:00:00,2118.133
2012-11-26 08:00:00,2012-11-26 09:00:00,2214.598
2012-11-26 09:00:00,2012-11-26 10:00:00,2250.455
2012-11-26 10:00:00,2012-11-26 11:00:00,2283.779
2012-11-26 11:00:00,2012-11-26 12:00:00,2325.949
2012-11-26 12:00:00,2012-11-26 13:00:00,2321.177
2012-11-26 13:00:00,2012-11-26 14:00:00,2378.532
2012-11-26 14:00:00,2012-11-26 15:00:00,2401.217
2012-11-26 15:00:00,2012-11-26 16:00:00,2454.12
2012-11-26 16:00:00,2012-11-26 17:00:00,2469.172
2012-11-26 17:00:00,2012-11-26 18:00:00,2435.47
2012-11-26 18:00:00,2012-11-26 19:00:00,2378.46
2012-11-26 19:00:00,2012-11-26 20:00:00,2388.667
2012-11-26 20:00:00,2012-11-26 21:00:00,2263.586
2012-11-26 21:00:00,2012-11-26 22:00:00,2084.646
2012-11-26 22:00:00,2012-11-26 23:00:00,1900.315
2012-11-26 23:00:00,2012-11-27 00:00:00,1753.989
2012-11-27 00:00:00,2012-11-27 01:00:00,1662.771
2012-11-27 01:00:00,2012-11-27 02:00:00,1612.564
2012-11-27 02:00:00,2012-11-27 03:00:00,1590.443
2012-11-27 03:00:00,2012-11-27 04:00:00,1579.421
2012-11-27 04:00:00,2012-11-27 05:00:00,1602.984
2012-11-27 05:00:00,2012-11-27 06:00:00,1665.102
2012-11-27 06:00:00,2012-11-27 07:00:00,1881.766
2012-11-27 07:00:00,2012-11-27 08:00:00,2117.959
2012-11-27 08:00:00,2012-11-27 09:00:00,2208.276
2012-11-27 09:00:00,2012-11-27 10:00:00,2251.492
2012-11-27 10:00:00,2012-11-27 11:00:00,2255.841
2012-11-27 11:00:00,2012-11-27 12:00:00,2223.214
2012-11-27 12:00:00,2012-11-27 13:00:00,2240.085
2012-11-27 13:00:00,2012-11-27 14:00:00,2247.741
2012-11-27 14:00:00,2012-11-27 15:00:00,2259.587
2012-11-27 15:00:00,2012-11-27 16:00:00,2285.309
2012-11-27 16:00:00,2012-11-27 17:00:00,2313.084
2012-11-27 17:00:00,2012-11-27 18:00:00,2298.576
2012-11-27 18:00:00,2012-11-27 19:00:00,2266.94
2012-11-27 19:00:00,2012-11-27 20:00:00,2305.239
2012-11-27 20:00:00,2012-11-27 21:00:00,2213.338
2012-11-27 21:00:00,2012-11-27 22:00:00,2046.835
2012-11-27 22:00:00,2012-11-27 23:00:00,1849.402
2012-11-27 23:00:00,2012-11-28 00:00:00,1712.393
2012-11-28 00:00:00,2012-11-28 01:00:00,1640.385
2012-11-28 01:00:00,2012-11-28 02:00:00,1577.62
2012-11-28 02:00:00,2012-11-28 03:00:00,1549.71
2012-11-28 03:00:00,2012-11-28 04:00:00,1521.291
2012-11-28 04:00:00,2012-11-28 05:00:00,1503.025
2012-11-28 05:00:00,2012-11-28 06:00:00,1564.525
2012-11-28 06:00:00,2012-11-28 07:00:00,1779.439
2012-11-28 07:00:00,2012-11-28 08:00:00,2043.208
2012-11-28 08:00:00,2012-11-28 09:00:00,2085.817
2012-11-28 09:00:00,2012-11-28 10:00:00,2039.483
2012-11-28 10:00:00,2012-11-28 11:00:00,2035.906
2012-11-28 11:00:00,2012-11-28 12:00:00,2015.926
2012-11-28 12:00:00,2012-11-28 13:00:00,2017.99
2012-11-28 13:00:00,2012-11-28 14:00:00,2000.701
2012-11-28 14:00:00,2012-11-28 15:00:00,1976.604
2012-11-28 15:00:00,2012-11-28 16:00:00,2006.29
2012-11-28 16:00:00,2012-11-28 17:00:00,2070.342
2012-11-28 17:00:00,2012-11-28 18:00:00,2110.68
2012-11-28 18:00:00,2012-11-28 19:00:00,2104.286
2012-11-28 19:00:00,2012-11-28 20:00:00,2098.497
2012-11-28 20:00:00,2012-11-28 21:00:00,2002.677
2012-11-28 21:00:00,2012-11-28 22:00:00,1865.535
2012-11-28 22:00:00,2012-11-28 23:00:00,1671.454
2012-11-28 23:00:00,2012-11-29 00:00:00,1525.81
2012-11-29 00:00:00,2012-11-29 01:00:00,1460.097
2012-11-29 01:00:00,2012-11-29 02:00:00,1410.824
2012-11-29 02:00:00,2012-11-29 03:00:00,1393.343
2012-11-29 03:00:00,2012-11-29 04:00:00,1391.408
2012-11-29 04:00:00,2012-11-29 05:00:00,1431.246
2012-11-29 05:00:00,2012-11-29 06:00:00,1540.885
2012-11-29 06:00:00,2012-11-29 07:00:00,1794.235
2012-11-29 07:00:00,2012-11-29 08:00:00,2040.267
2012-11-29 08:00:00,2012-11-29 09:00:00,2066.717
2012-11-29 09:00:00,2012-11-29 10:00:00,2052.183
2012-11-29 10:00:00,2012-11-29 11:00:00,2029.498
2012-11-29 11:00:00,2012-11-29 12:00:00,2018.104
2012-11-29 12:00:00,2012-11-29 13:00:00,1992.133
2012-11-29 13:00:00,2012-11-29 14:00:00,2006.565
2012-11-29 14:00:00,2012-11-29 15:00:00,2004.599
2012-11-29 15:00:00,2012-11-29 16:00:00,2026.803
2012-11-29 16:00:00,2012-11-29 17:00:00,2109.093
2012-11-29 17:00:00,2012-11-29 18:00:00,2170.499
2012-11-29 18:00:00,2012-11-29 19:00:00,2209.423
2012-11-29 19:00:00,2012-11-29 20:00:00,2250.068
2012-11-29 20:00:00,2012-11-29 21:00:00,2175.485
2012-11-29 21:00:00,2012-11-29 22:00:00,1989.552
2012-11-29 22:00:00,2012-11-29 23:00:00,1779.448
2012-11-29 23:00:00,2012-11-30 00:00:00,1603.099
2012-11-30 00:00:00,2012-11-30 01:00:00,1514.613
2012-11-30 01:00:00,2012-11-30 02:00:00,1458.782
2012-11-30 02:00:00,2012-11-30 03:00:00,1438.871
2012-11-30 03:00:00,2012-11-30 04:00:00,1430.976
2012-11-30 04:00:00,2012-11-30 05:00:00,1473.07
2012-11-30 05:00:00,2012-11-30 06:00:00,1563.01
2012-11-30 06:00:00,2012-11-30 07:00:00,1783.252
2012-11-30 07:00:00,2012-11-30 08:00:00,2019.562
2012-11-30 08:00:00,2012-11-30 09:00:00,2077.191
2012-11-30 09:00:00,2012-11-30 10:00:00,2064.832
2012-11-30 10:00:00,2012-11-30 11:00:00,2024.81
2012-11-30 11:00:00,2012-11-30 12:00:00,2007.88
2012-11-30 12:00:00,2012-11-30 13:00:00,1980.243
2012-11-30 13:00:00,2012-11-30 14:00:00,1971.501
2012-11-30 14:00:00,2012-11-30 15:00:00,1961.835
2012-11-30 15:00:00,2012-11-30 16:00:00,1986.54
2012-11-30 16:00:00,2012-11-30 17:00:00,2018.765
2012-11-30 17:00:00,2012-11-30 18:00:00,2037.828
2012-11-30 18:00:00,2012-11-30 19:00:00,2059.969
2012-11-30 19:00:00,2012-11-30 20:00:00,2106.309
2012-11-30 20:00:00,2012-11-30 21:00:00,2029.621
2012-11-30 21:00:00,2012-11-30 22:00:00,1900.347
2012-11-30 22:00:00,2012-11-30 23:00:00,1756.236
2012-11-30 23:00:00,2012-12-01 00:00:00,1613.309
2012-12-01 00:00:00,2012-12-01 01:00:00,1506.658
2012-12-01 01:00:00,2012-12-01 02:00:00,1440.63
2012-12-01 02:00:00,2012-12-01 03:00:00,1418.435
2012-12-01 03:00:00,2012-12-01 04:00:00,1408.764
2012-12-01 04:00:00,2012-12-01 05:00:00,1424.463
2012-12-01 05:00:00,2012-12-01 06:00:00,1416.247
2012-12-01 06:00:00,2012-12-01 07:00:00,1498.074
2012-12-01 07:00:00,2012-12-01 08:00:00,1613.519
2012-12-01 08:00:00,2012-12-01 09:00:00,1725.723
2012-12-01 09:00:00,2012-12-01 10:00:00,1759.652
2012-12-01 10:00:00,2012-12-01 11:00:00,1733.51
2012-12-01 11:00:00,2012-12-01 12:00:00,1720.728
2012-12-01 12:00:00,2012-12-01 13:00:00,1709.875
2012-12-01 13:00:00,2012-12-01 14:00:00,1694.869
2012-12-01 14:00:00,2012-12-01 15:00:00,1697.061
2012-12-01 15:00:00,2012-12-01 16:00:00,1731.805
2012-12-01 16:00:00,2012-12-01 17:00:00,1789.112
2012-12-01 17:00:00,2012-12-01 18:00:00,1835.351
2012-12-01 18:00:00,2012-12-01 19:00:00,1878.549
2012-12-01 19:00:00,2012-12-01 20:00:00,1945.719
2012-12-01 20:00:00,2012-12-01 21:00:00,1902.543
2012-12-01 21:00:00,2012-12-01 22:00:00,1800.619
2012-12-01 22:00:00,2012-12-01 23:00:00,1682.047
2012-12-01 23:00:00,2012-12-02 00:00:00,1561.302
2012-12-02 00:00:00,2012-12-02 01:00:00,1482.536
2012-12-02 01:00:00,2012-12-02 02:00:00,1423.776
2012-12-02 02:00:00,2012-12-02 03:00:00,1393.401
2012-12-02 03:00:00,2012-12-02 04:00:00,1379.699
2012-12-02 04:00:00,2012-12-02 05:00:00,1382.788
2012-12-02 05:00:00,2012-12-02 06:00:00,1370.616
2012-12-02 06:00:00,2012-12-02 07:00:00,1416.833
2012-12-02 07:00:00,2012-12-02 08:00:00,1509.713
2012-12-02 08:00:00,2012-12-02 09:00:00,1590.756
2012-12-02 09:00:00,2012-12-02 10:00:00,1625.127
2012-12-02 10:00:00,2012-12-02 11:00:00,1653.389
2012-12-02 11:00:00,2012-12-02 12:00:00,1676.525
2012-12-02 12:00:00,2012-12-02 13:00:00,1707.028
